Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerence Inc. (NasdaqGS:CRNC),NasdaqGS:CRNC,"Harman International Industries, Incorporated","Subsidiary/Investment
                         ",Supplier,Application Software,Cerence Inc. (NasdaqGS:CRNC) 2024 Form 10-K,"Cerence Inc. provides AI powered virtual assistants for the mobility/transportation market in the United States, rest of the Americas, Germany, rest of Europe, the Middle East, Africa, Japan, and rest of the Asia-Pacific. The company offers edge software components, cloud-connected components, virtual assistant coexistence, and professional services. It also provides conversational artificial intelligence-based solutions, including speech recognition, natural language understanding, speech signal enhancement, text-to-speech, and acoustic modeling technology. Cerence Inc. was incorporated in 2020 and is headquartered in Burlington, Massachusetts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CEVA, Inc. (NasdaqGS:CEVA)",NasdaqGS:CEVA,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Semiconductors,"CEVA, Inc. (NasdaqGS:CEVA) 2024 Form 10-K","CEVA, Inc. provides silicon and software IP solutions to semiconductor and original equipment manufacturer (OEM) companies worldwide. Its 5G mobile and infrastructure products include Ceva-XC vector digital signal processors (DSPs) for 5G handsets, 5G RAN, and general-purpose baseband processing; PentaG-RAN, an open ran platform for base station and radio; and PentaG2 - 5G NR modem platform for UE, as well as for non-handset 5G vertical markets, such as fixed wireless access, industry 4.0, robotics, and AR/VR devices. The company’s wireless IoT products comprise RivieraWaves’ Bluetooth 5dual mode and low energy platforms, RivieraWaves’ Wi-Fi platforms, ultra-wide band platforms, and Cellular IoT and RedCap platforms, as well as sense and inference processors and platforms consist of NeuPro-M neural processing unit (NPU) family; SensPro2 sensor hub AI platforms addressing imaging, vision, powertrain, and applications, including DSP processors, AI accelerators, and a software portfolio; and Ceva-BX1 and Ceva-BX2 audio AI DSPs. Its sensing and audio software comprise RealSpace spatial audio software package; WhisPro speech recognition; ClearVox, a voice front-end software package for voice-enabled devices; and CDNN, a neural network graph compiler that enables AI developers to automatically compile, optimize, and run pre-trained networks onto embedded devices. The company’s application software IP are licensed primarily to OEMs who embed it in their system on chip designs. It delivers AI DSPs and NPUs in the form of a hardware description language definition; and offers development platforms, software development kits, and software debug tools, which facilitate system design, debug, and software development. The company licenses its technology through a direct sales force. CEVA, Inc. was formerly known as ParthusCeva, Inc. and changed its name to CEVA, Inc. in December 2003. The company was incorporated in 1999 and is headquartered in Rockville, Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champion Microelectronic Corporation (TWSE:3257),TWSE:3257,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Semiconductors,Champion Microelectronic Corporation (TWSE:3257) 2023 Form Doc,"Champion Microelectronic Corporation engaged in the research, development, manufacture, and distribution of integrated circuit (IC) products in Asia, the United States, and Europe. It operates in three segments: Power Integrated Circuits, Power Components, and Other. The company offers power ICs/power management ICs; HV SJ MOSFET, MV/LV SGT MOSFET, HV SJ MOSFETs, and MV/LV SGT MOSFET; and PFC diodes. It also provides PFC/PWM controllers; resonant controllers; high power density/high efficiency solutions; special chips; ture no standby solutions; and gate drivers. Champion Microelectronic Corporation was incorporated in 1987 and is based in Hsinchu City, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chart Industries, Inc. (NYSE:GTLS)",NYSE:GTLS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Chart Industries, Inc. (NYSE:GTLS) 2024 Form 10-K","Chart Industries, Inc. engages in the designing, engineering, and manufacturing of process technologies and equipment for the gas and liquid molecules in the United States and internationally. The company operates in four segments: Cryo Tank Solutions, Heat Transfer Systems, Specialty Products, and Repair, Service & Leasing. It provides bulk and packaged gas cryogenic solutions for the storage, distribution, vaporization, and application of industrial gases; cryogenic trailers, ISO containers, bulk storage tanks, loading facilities, and regasification equipment for delivering liquefied natural gas (LNG) into virtual pipeline applications; and large vacuum insulated storage tanks as equipment for purchasers of standard liquefaction plants. The company also offers natural gas processing solutions; process technology, liquefaction capabilities, and critical equipment for the LNG, include small to mid-scale facilities, floating LNG applications, and large base-load export facilities; brazed aluminum heat exchangers, Core-in-Kettle heat exchangers, cold boxes, air cooled heat exchangers, pressure vessels, and pipe works; and air cooled heat exchangers and axial cooling fans for the HVAC, power, and refining applications. Further, it provides extended warranties, plant start-up, parts, 24/7 support, monitoring and process optimization, repairing, maintenance, and upgrading services; plant services on equipment; and service locations that undertake installation, service, repair, maintenance, and refurbishment of cryogenic products, as well as equipment leasing solutions. Chart Industries, Inc. was founded in 1859 and is headquartered in Ball Ground, Georgia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheil Worldwide Inc. (KOSE:A030000),KOSE:A030000,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Advertising,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","Cheil Worldwide Inc. provides various marketing solutions worldwide. It offers strategic, creative, and media solutions; integrated digital marketing solution and social media platform; and experiential marketing solutions, such as events, exhibitions, sports, and retail marketing solutions. Cheil Worldwide Inc. was founded in 1973 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chicken Soup for the Soul Entertainment, Inc. (OTCPK:CSSE.Q)",OTCPK:CSSE.Q,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Movies and Entertainment,"Chicken Soup for the Soul Entertainment, Inc. (OTCPK:CSSE.Q) 2020 Form S-1","Chicken Soup for the Soul Entertainment, Inc. operates as an advertising-supported video-on-demand (VOD) company in the United States and internationally. It owns and operates various ad-supported and subscription-based VOD networks, including Redbox, Crackle, Chicken Soup for the Soul, Popcornflix, Popcornflix Kids, Popcornflix Comedy, FrightPix, Truli, and Españolflix, as well as Pivotshare, subscription VOD platform. The company also operates Redbox Free Live TV, a free ad-supported streaming television (FAST) service with various channels as well as a transactional video-on-demand (TVOD) service; and a network of kiosks for DVD rentals. In addition, it is involved in the creation, acquisition, and distribution of films and TV series; and licensing of content through theatrical, home video, pay-per-view, free, cable and pay television, and subscription and advertising video-on-demand platforms. The company was founded in 1993 and is headquartered in Cos Cob, Connecticut. Chicken Soup for the Soul Entertainment, Inc. operates as a subsidiary of Chicken Soup for the Soul, LLC. On June 28, 2024, Chicken Soup for the Soul Entertainment, Inc., along with its affiliates, filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the District of Delaware. The plan was later approved as Chapter 7 liquidation on July 10, 2024.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chicken Soup for the Soul Entertainment, Inc. (OTCPK:CSSE.Q)",OTCPK:CSSE.Q,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Movies and Entertainment,"Chicken Soup for the Soul Entertainment, Inc. (OTCPK:CSSE.Q) 2024 Form 10-K","Chicken Soup for the Soul Entertainment, Inc. operates as an advertising-supported video-on-demand (VOD) company in the United States and internationally. It owns and operates various ad-supported and subscription-based VOD networks, including Redbox, Crackle, Chicken Soup for the Soul, Popcornflix, Popcornflix Kids, Popcornflix Comedy, FrightPix, Truli, and Españolflix, as well as Pivotshare, subscription VOD platform. The company also operates Redbox Free Live TV, a free ad-supported streaming television (FAST) service with various channels as well as a transactional video-on-demand (TVOD) service; and a network of kiosks for DVD rentals. In addition, it is involved in the creation, acquisition, and distribution of films and TV series; and licensing of content through theatrical, home video, pay-per-view, free, cable and pay television, and subscription and advertising video-on-demand platforms. The company was founded in 1993 and is headquartered in Cos Cob, Connecticut. Chicken Soup for the Soul Entertainment, Inc. operates as a subsidiary of Chicken Soup for the Soul, LLC. On June 28, 2024, Chicken Soup for the Soul Entertainment, Inc., along with its affiliates, filed a voluntary petition for reorganization under Chapter 11 in the U.S. Bankruptcy Court for the District of Delaware. The plan was later approved as Chapter 7 liquidation on July 10, 2024.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiyoda Integre Co.,Ltd. (TSE:6915)",TSE:6915,JBL Incorporated,"Subsidiary/Investment
                         ",Supplier,Electrical Components and Equipment,"Chiyoda Integre Co.,Ltd. (TSE:6915) - Form ","Chiyoda Integre Co.,Ltd. manufactures and sells structural and functional parts for various products in Japan and internationally. The company offers parts for office and factory automation, audio and visual, telecommunication and information, automobile equipment, as well as for amusement and advertisement devices, and home appliances. It also provides a range of interior and exterior goods for equipment, such as insulation, spacers, cushions, shielding components, switch panels, and plaques; and pressed products, as well as engages in skin sewing and covering the process of skins on resin moldings. In addition, the company distributes LED components and heat radiation printed circuit boards; and offers building and living materials, including concrete curing tape, integrated artificial-turf sunagoke sheet, agricultural tape, and LED lighting products. Further, it provides medical and health care services, including various antimicrobial agents/repellents, cut processing of the sponges used for surgical operations, and processing of cotton for health futons. The company was incorporated in 1955 and is headquartered in Tokyo, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiyoda Integre Co.,Ltd. (TSE:6915)",TSE:6915,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electrical Components and Equipment,"Chiyoda Integre Co.,Ltd. (TSE:6915) - Form ","Chiyoda Integre Co.,Ltd. manufactures and sells structural and functional parts for various products in Japan and internationally. The company offers parts for office and factory automation, audio and visual, telecommunication and information, automobile equipment, as well as for amusement and advertisement devices, and home appliances. It also provides a range of interior and exterior goods for equipment, such as insulation, spacers, cushions, shielding components, switch panels, and plaques; and pressed products, as well as engages in skin sewing and covering the process of skins on resin moldings. In addition, the company distributes LED components and heat radiation printed circuit boards; and offers building and living materials, including concrete curing tape, integrated artificial-turf sunagoke sheet, agricultural tape, and LED lighting products. Further, it provides medical and health care services, including various antimicrobial agents/repellents, cut processing of the sponges used for surgical operations, and processing of cotton for health futons. The company was incorporated in 1955 and is headquartered in Tokyo, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cineverse Corp. (NasdaqCM:CNVS),NasdaqCM:CNVS,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Movies and Entertainment,Cineverse Corp. (NasdaqCM:CNVS) 2024 Form 10-K,"Cineverse Corp. operates as a streaming technology and entertainment company. It owns and operates streaming channels, through its proprietary technology platform. The company also delivers curated content through subscription video on demand (SVOD), dedicated ad-supported (AVOD), and ad-supported streaming linear (FAST) channels, as well as social video streaming services and audio podcasts; operates OTT streaming entertainment channels. It entertains consumers worldwide by providing feature film and television programs, enthusiast streaming channels, and technology services. The company was formerly known as Cinedigm Corp. and changed its name to Cineverse Corp. in May 2023. Cineverse Corp. was incorporated in 2000 and is based in New York, New York.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
