Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Commvault Systems, Inc. (NasdaqGS:CVLT)",NasdaqGS:CVLT,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Systems Software,"Commvault Systems, Inc. (NasdaqGS:CVLT) 2024 Form 10-K","Commvault Systems, Inc. provides a platform that enhances cyber resiliency by protecting the data in the United States and internationally. The company offers Operational Recovery that provides backup, verifiable recovery, and cost-optimized cloud workload mobility to ensure data availability and granular recovery; Autonomous Recovery for automated disaster and cyber recovery use cases to deliver backup, replication, and disaster recovery for all workloads, on-premises, in the cloud, across multiple clouds, and in hybrid environments; and Cyber Recovery for threat scanning to hunt for threats within backup data and cyber deception, and threat detection to provide early warning of attacks. It also provides Commvault Cloud’s Cleanroom Recovery for organizations to be ready to recover by providing a clean, isolated, and on-demand recovery location in the cloud, as well as the ability to regularly and proactively test their response plans and recover quickly; and Commvault HyperScale X, an intuitive, easy-to-deploy and scale-out, integrated data protection solution to help enterprises transition from legacy scale-up infrastructures to the hybrid cloud, container, and virtualized environments. In addition, the company offers Commvault Cloud Air Gap Protect, an integrated, air-gapped cloud storage target that enables IT organizations to efficiently adopt cloud storage to ease digital transformation, save costs, and reduce risk and scale; and Commvault's Compliance that provides built-in reporting, auditing, and logging to help ensure data is not modified or deleted for legal and compliance purposes. The company serves banking, insurance and financial services, government, healthcare, pharmaceuticals and medical services, technology, legal, manufacturing, utilities, and energy industries. Commvault Systems, Inc. was incorporated in 1996 and is headquartered in Tinton Falls, New Jersey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comtech Telecommunications Corp. (NasdaqGS:CMTL),NasdaqGS:CMTL,Al Yah Satellite Communication Company PJSC,"Subsidiary/Investment
                         ",Supplier,Communications Equipment,Key DevelopmentClient Announcements Mar-16-2023,"Comtech Telecommunications Corp., together with its subsidiaries, engages in the provision of next-gen telecommunication solutions in the United States and internationally. The company operates through Satellite and Space Communications; and Terrestrial and Wireless Networks segments. The Satellite and Space Communications segment offers satellite ground station technologies, services and system integration that facilitates the transmission of voice, video, and data over GEO, MEO and LEO satellite constellations, including solid-state and traveling wave tube power amplifiers, modems, VSAT platforms, and frequency converters; and satellite communications and tracking antenna systems, including high precision full motion fixed and mobile X/Y tracking antennas. This segment also provides over-the-horizon microwave troposcatter equipment that can transmit digitized voice, video, and data over distances up to 200 miles using the troposphere and diffraction, including the Comtech; and solid-state, RF microwave high-power amplifiers and control components, as well as engages in the procurement and supply chain management of electrical, electronic, and electromechanical parts for satellite, launch vehicle, and manned space applications. The Terrestrial and Wireless Networks segment offers next generation 911 solutions, which includes emergency call routing, location validation, policy-based routing rules, logging, and security functionality; emergency services IP network transport infrastructure for emergency services communications and support; call handling applications for public safety answering points; wireless emergency alerts solutions for network operators; and software and equipment for location-based and text messaging services for various applications including for public safety, commercial, and government services. Comtech Telecommunications Corp. was founded in 1967 and is headquartered in Chandler, Arizona.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact Energy Limited (NZSE:CEN),NZSE:CEN,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Electric Utilities,Contact Energy Limited (NZSE:CEN) - Form Doc,"Contact Energy Limited generates and sells electricity and natural gas in New Zealand. It operates in two segments, Wholesale and Retail. The company is involved in selling electricity to the wholesale electricity market, and commercial and industrial customers; and delivering electricity, natural gas, broadband, and other products and services to mass market customers. It offers bottled gas products. In addition, the company owns and operates hydro, geothermal, and thermal power stations. It serves approximately 625,000 customers. Contact Energy Limited was incorporated in 1995 and is based in Wellington, New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cornerstone OnDemand, Inc.",-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,Key DevelopmentClient Announcements Feb-04-2021,"Cornerstone OnDemand, Inc., together with its subsidiaries, provides learning and people development solutions as software-as-a-service worldwide. The company's enterprise people development solutions comprise learning solutions, which provide learning management software to scale with the organization and support compliance, knowledge sharing, and employee-driven development training to close skills gaps; content solution, which provides learning content from its own studios and various quality partners; performance solutions, which provide tools to manage goal setting, performance reviews, competency assessments, compensation management, and succession planning; careers solution, which helps employees understand how to get from their current position to future strategic roles with continuous feedback, goal setting, development plans, career exploration, and engagement survey tools; recruiting solutions, which help organizations to attract, hire, and onboard the right employees; and HR solution, which provides an aggregated view of employee data with workforce planning, self-service management, and compliance reporting capabilities. It also offers professional services, including application configuration, system integration, business process re-engineering, change management, and training. The company sells its software, content, and services directly through its sales force and indirectly through its domestic and international network of distributors. It serves business services, financial services, healthcare, pharmaceuticals, insurance, manufacturing, retail, and technology industries. Cornerstone OnDemand, Inc. was formerly known as CyberU, Inc. and changed its name to Cornerstone OnDemand, Inc. in May 2005. The company was incorporated in 1999 and is based in Santa Monica, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covivio (ENXTPA:COV),ENXTPA:COV,LinkedIn Corporation,"Subsidiary/Investment
                         ",Landlord,Diversified REITs,Covivio (ENXTPA:COV) - Form Doc,"Thanks to its partnering history, its real estate expertise and its European culture, Covivio is inventing today’s user experience and designing tomorrow’s city. A preferred real estate player at the European level, Covivio is close to its end users, capturing their aspirations, combining work, travel, living, and co-inventing vibrant spaces. A benchmark in the European real estate market with €23.1 bn in assets, Covivio offers support to companies, hotel brands and territories in their pursuit for attractiveness, transformation and responsible performance. Build sustainable relationships and well-being, is the Covivio’s Purpose who expresses its role as a responsible real estate operator to all its stakeholders: customers, shareholders and financial partners, internal teams, local authorities but also to future generations and the planet. Furthermore, its living, dynamic approach opens up exciting project and career prospects for its teams. Covivio’s shares are listed in the Euronext Paris A compartment (FR0000064578 - COV), are admitted to trading on the SRD, and are included in the composition of the MSCI, SBF 120, Euronext IEIF “SIIC France” and CAC Mid100 indices, in the “EPRA” and “GPR 250” benchmark European real estate indices, and in the ESG FTSE4 Good, CAC SBT 1.5°C, DJSI World & Europe, Euronext Vigeo (World 120, Eurozone 120, Europe 120 and France 20), Euronext CDP Environment France EW, ISS ESG, Ethibel and Gaïa ethical indices and also holds the following awards and ratings: CDP (A), GRESB (90/100, 5-Star, 100% public disclosure), Vigeo-Eiris (A1+), ISS-ESG (B-) and MSCI (AAA).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CuriosityStream Inc. (NasdaqCM:CURI),NasdaqCM:CURI,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Movies and Entertainment,CuriosityStream Inc. (NasdaqCM:CURI) 2024 Form 10-K,"CuriosityStream Inc. operates as a factual content streaming service and media company. The company provides premium video and audio programming services in various categories of factual entertainment, including science, history, society, nature, lifestyle, and technology through direct subscription video on-demand (SVoD) platforms accessible by internet connected devices, or indirectly via distribution partners who deliver CuriosityStream content via distributor’s platform or system, as well as through bundled content licenses for SVoD and linear offerings, talks and courses, and partner bulk sales. It offers streaming content through devices, including televisions, set-top boxes, computers, streaming media players, game consoles, and mobile devices. The company was founded in 2015 and is based in Silver Spring, Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CyberLink Corp. (TWSE:5203),TWSE:5203,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,CyberLink Corp. (TWSE:5203) 2024 Form Doc,"CyberLink Corp., a multimedia software and AI facial recognition technology company, designs and sells video entertainment and media creation software in Taiwan, the United States, Japan, and internationally. It offers software for video and photo editing, multimedia playback, file conversion, online chat, and mobile; video editing software and plug-ins for creative control; digital marketing; and software solutions for desktop recording, webcam capture, and livestreaming. The company also provides solutions for burning, backup, and media conversion needs; and apps for video and photo editing, as well as digital marketing. In addition, it offers digital content creation, video conferencing, live casting, and mobile application solutions. The company serves consumer, commercial, and education markets. CyberLink Corp. was incorporated in 1990 and is headquartered in New Taipei City, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyren Ltd. (OTCPK:CYRN.Q),OTCPK:CYRN.Q,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Systems Software,Cyren Ltd. (OTCPK:CYRN.Q) 2022 Form 10-K,"Cyren Ltd., together with its subsidiaries, provides cloud delivered Software-as-a-Service (SaaS) cybersecurity solutions that protect businesses, their employees, and customers against threats from email, files, and the web. It provides Cyren threat detection services, which include email security engine that offers anti-spam inbound and outbound, IP reputation, and virus outbreak detection services; malware detection engine that is used to protect email applications; Web security engine, which is used by customers to provide URL classification for web browser filtering and safe search capabilities; and threat analysis services to detect advanced cyber threats. The company also provides Cyren threat intelligence data products, which include real-time phishing intelligence, malware file intelligence, IP reputation intelligence, malware URL intelligence, and Zombie host intelligence for threat detection, threat hunting, and incident response. In addition, it offers Cyren enterprise email security products, including Cyren Email Security, a cloud-based secure email gateway; and Cyren Inbox Security, an anti-phishing and remediation product for Microsoft 365. The company sells its products through direct and indirect channels, including distributors, value added resellers, and managed service providers to enterprise customers and original equipment manufacturers. It has operations in the United States, Germany, other European countries, the Asia Pacific, Israel, and internationally. The company was formerly known as Commtouch Software Ltd. and changed its name to Cyren Ltd. in January 2014. Cyren Ltd. was incorporated in 1991 and is based in Herzliya, Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyviz AS (OB:CYVIZ),OB:CYVIZ,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Key DevelopmentClient Announcements Aug-08-2024,"Cyviz AS manufactures and sells products for conference rooms, control rooms, and experience centers worldwide. The company’s products include Easy Platform, a comprehensive platform for room control and management; and Easy Server, an application that offers usage analytics, remote support and diagnosing, user ratings and feedback, equipment monitoring and overview, web and windows client manager, software upgradation, and alarm integration. It provides maintenance and support of meeting rooms; Easy Controller, a software on the touch controller unit; and Easy Connect, which allows to connect and share content; display solutions; and unified communication solutions. In addition, the company offers command and control, meeting rooms, security operations centers, and innovation centers. It serves solution to various industries, including corporate, defense, energy, oil and gas, and federal government. Cyviz AS was incorporated in 1992 and is headquartered in Stavanger, Norway.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data I/O Corporation (NasdaqCM:DAIO),NasdaqCM:DAIO,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Electronic Manufacturing Services,Data I/O Corporation (NasdaqCM:DAIO) 2023 Form 10-K,"Data I/O Corporation, together with its subsidiaries, engages in the design, manufacture, and sale of programming and security deployment systems and services for electronic device manufacturers in the United States, Europe, and internationally. Its programming system products are used to program integrated circuits (ICs) with the specific data for the ICs. The company offers PSV handlers off-line automated programming systems, such as PSV2800 automated programming system which focuses on high-volume manufacturing in a lower cost platform; PSV7000 automated programming system for security deployment upgrades; PSV5000 automated programming system that combines mid-range capacity and supports security deployment; and PSV3500 automated programming system which provides basic programming needs. It also provides SentriX security deployment system; and LumenX and non-automated FlashPAK III programming systems. In addition, the company offers hardware support, system installation and repair, and device programming services. It markets and sells its products to original equipment manufacturers in automotive and consumer electronics, internet of things, and industrial, as well as electronic manufacturing service contract manufacturers through direct sales, and indirect sales representatives and distributors. Data I/O Corporation was incorporated in 1969 and is headquartered in Redmond, Washington.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
